compound_id,std_smiles,inchikey,scaffold,generic_scaffold,mw,logp,tpsa,hbd,hba,rotbonds,rings,aromatic_rings,heavy_atoms,fsp3,qed,is_pains,pIC50_func_CHEMBL233,pIC50_func_CHEMBL233_relation,pIC50_func_CHEMBL237,pIC50_func_CHEMBL237_relation,pEC50_CHEMBL233,pEC50_CHEMBL233_relation,pEC50_CHEMBL236,pEC50_CHEMBL236_relation,pAC50_CHEMBL233,pAC50_CHEMBL233_relation,pAC50_CHEMBL236,pAC50_CHEMBL236_relation,pEC50_CHEMBL237,pEC50_CHEMBL237_relation,pAC50_CHEMBL237,pAC50_CHEMBL237_relation,pIC50_func_CHEMBL2014,pIC50_func_CHEMBL2014_relation,pIC50_func_CHEMBL236,pIC50_func_CHEMBL236_relation,pEC50_CHEMBL2014,pEC50_CHEMBL2014_relation
BDBM:50001706,COC(=O)C(C)COc1ccc2c3c1OC1C(=O)CC[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314,YZZFUHJSMKNVJW-XIGKMHGXSA-N,O=C1CCC2[C@H]3Cc4cccc5c4[C@@]2(CCN3CC2CC2)C1O5,CC1CCC2C3CC4CCCC5CC1C2(CCC3CC1CC1)C45,441.52,2.01,85.3,1,7,6,6,1,32,0.68,0.676,False,5.5229,upper_bound,5.5229,upper_bound,,,,,,,,,,,,,,,6.0,upper_bound,,
CHEMBL332830,C[C@H]1CN=C2N(CCCC3CCCCC3)[C@@H](C3CCCCC3)CN21,YZZYEJCCPKEQMT-FXAWDEMLSA-N,C1CCC(CCCN2C3=NCCN3C[C@@H]2C2CCCCC2)CC1,C1CCC(CCCC2C3CCCC3CC2C2CCCCC2)CC1,331.55,4.67,18.8,0,3,5,4,0,24,0.952,0.729,False,,,5.6057,exact,,,,,,,,,,,,,,,,,,
PUBCHEM:44348815,CC1CN=C2N1CC(C1CCCCC1)N2CCCC1CCCCC1,YZZYEJCCPKEQMT-UHFFFAOYSA-N,C1CCC(CCCN2C3=NCCN3CC2C2CCCCC2)CC1,C1CCC(CCCC2C3CCCC3CC2C2CCCCC2)CC1,331.55,4.67,18.8,0,3,5,4,0,24,0.952,0.729,False,,,5.6057,exact,,,,,,,,,,,,,,,,,,
PUBCHEM:6741,CC1=C2CC(=O)C=CC2(C)C2C(O)CC3(C)C(CCC3(O)C(=O)CO)C2C1,ZABDAGALHQDSEU-UHFFFAOYSA-N,O=C1C=CC2C(=CCC3C4CCCC4CCC23)C1,CC1CCC2C(CCC3C4CCCC4CCC23)C1,374.48,1.95,94.8,3,5,2,4,0,27,0.727,0.642,False,,,,,,,,,4.5229,exact,4.5229,exact,,,5.0,exact,,,,,,
CHEMBL3707096,COc1ccc2c(c1)[C@H]1c3cc(OC)ccc3[C@H](C2)N2CCC[C@@H]12,ZACFCKQGOMIGCS-ACRUOGEOSA-N,c1ccc2c(c1)C[C@H]1c3ccccc3[C@H]2[C@@H]2CCCN12,C1CCC2C(C1)CC1C3CCCCC3C2C2CCCC12,321.42,3.91,21.7,0,3,2,6,2,24,0.429,0.837,False,6.7959,exact,,,,,,,,,,,,,,,,,5.3936,exact,,
PUBCHEM:122197506,COc1ccc2c(c1)C1c3cc(OC)ccc3C(C2)N2CCCC12,ZACFCKQGOMIGCS-UHFFFAOYSA-N,c1ccc2c(c1)CC1c3ccccc3C2C2CCCN12,C1CCC2C(C1)CC1C3CCCCC3C2C2CCCC12,321.42,3.91,21.7,0,3,2,6,2,24,0.429,0.837,False,6.7959,exact,5.0,exact,,,,,,,,,,,,,,,5.3936,exact,,
CHEMBL488470,CN(CC(=O)N(C)[C@@H](CN1CCCC1)c1ccccc1)c1ccc(Cl)c(Cl)c1,ZAFTWOVROZMXTK-NRFANRHFSA-N,O=C(CNc1ccccc1)N[C@@H](CN1CCCC1)c1ccccc1,CC(CCC1CCCCC1)CC(CC1CCCC1)C1CCCCC1,420.38,4.73,26.8,0,3,7,3,2,28,0.409,0.648,False,,,,,,,,,,,,,8.3979,exact,,,,,,,,
CHEMBL488635,CN(CC(=O)N(C)[C@H](CN1CCCC1)c1ccccc1)c1ccc(Cl)c(Cl)c1,ZAFTWOVROZMXTK-OAQYLSRUSA-N,O=C(CNc1ccccc1)N[C@H](CN1CCCC1)c1ccccc1,CC(CCC1CCCCC1)CC(CC1CCCC1)C1CCCCC1,420.38,4.73,26.8,0,3,7,3,2,28,0.409,0.648,False,,,,,,,,,,,,,10.0,exact,,,,,,,,
BDBM:50243868,CN(CC(=O)N(C)C(CN1CCCC1)c1ccccc1)c1ccc(Cl)c(Cl)c1,ZAFTWOVROZMXTK-UHFFFAOYSA-N,O=C(CNc1ccccc1)NC(CN1CCCC1)c1ccccc1,CC(CCC1CCCCC1)CC(CC1CCCC1)C1CCCCC1,420.38,4.73,26.8,0,3,7,3,2,28,0.409,0.648,False,,,,,,,,,,,,,9.699,exact,,,,,,,,
PUBCHEM:5732,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,ZAFYATHCZYHLPB-UHFFFAOYSA-N,c1ccc(-c2cn3ccccc3n2)cc1,C1CCC(C2CC3CCCCC3C2)CC1,307.4,3.25,37.6,0,2,3,3,3,23,0.263,0.745,False,,,,,,,,,4.76145,exact,4.5229,exact,,,4.7447,exact,,,,,,
PUBCHEM:54677470,Cc1cnc(NC(=O)C2C(=O)c3ccccc3S(=O)(=O)N2C)s1,ZAHQBPYQBHTECE-UHFFFAOYSA-N,O=C(Nc1nccs1)C1NS(=O)(=O)c2ccccc2C1=O,CC(CC1CCCC1)C1CC(C)(C)C2CCCCC2C1C,351.41,1.28,96.4,1,6,2,3,2,23,0.214,0.822,False,,,,,,,,,5.0,exact,5.0,exact,,,5.0,exact,,,,,,
CHEMBL6025876,COCCOCCOc1ccc(Nc2ccc3c(c2)[C@@]24CCCC[C@H]2[C@@H](C3)N(C)CC4)cc1,ZAIGWOQRNCFKSB-KJYTXNCISA-N,c1ccc(Nc2ccc3c(c2)[C@@]24CCCC[C@H]2[C@@H](C3)NCC4)cc1,C1CCC(CC2CCC3CC4CCCC5(CCCCC45)C3C2)CC1,450.62,5.16,43.0,1,5,9,5,2,33,0.571,0.535,False,7.2596,exact,,,,,,,,,,,,,,,,,,,,
PUBCHEM:122690048,COCCOCCOc1ccc(Nc2ccc3c(c2)C24CCCCC2C(C3)N(C)CC4)cc1,ZAIGWOQRNCFKSB-UHFFFAOYSA-N,c1ccc(Nc2ccc3c(c2)C24CCCCC2C(C3)NCC4)cc1,C1CCC(CC2CCC3CC4CCCC5(CCCCC45)C3C2)CC1,450.62,5.16,43.0,1,5,9,5,2,33,0.571,0.535,False,7.2596,exact,,,,,,,,,,,,,,,,,,,,
CHEMBL4536259,CC1OC2(CCN(CCc3ccccc3F)CC2)CN(c2ccccc2)C1=O,ZAIUBAOMYCTCCK-UHFFFAOYSA-N,O=C1COC2(CCN(CCc3ccccc3)CC2)CN1c1ccccc1,CC1CCC2(CCC(CCC3CCCCC3)CC2)CC1C1CCCCC1,382.48,3.65,32.8,0,3,4,4,2,28,0.435,0.809,False,,,,,8.3979,exact,,,,,,,,,,,,,,,,
CHEMBL605735,CCN(CC)C(=O)c1ccc(C2(c3cccc(O)c3)CCCN(Cc3nccs3)C2)cc1,ZAKIMSJDFSDBER-UHFFFAOYSA-N,c1ccc(C2(c3ccccc3)CCCN(Cc3nccs3)C2)cc1,C1CCC(C2(C3CCCCC3)CCCC(CC3CCCC3)C2)CC1,449.62,4.91,56.7,1,5,7,4,3,32,0.385,0.557,False,,,,,,,,,,,,,,,,,,,7.7959,exact,,
PUBCHEM:86472,CC(=O)Oc1c(C)c(C)c2c(c1C)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,ZAKOWWREFLAJOT-UHFFFAOYSA-N,c1ccc2c(c1)CCCO2,C1CCC2CCCCC2C1,472.75,9.06,35.5,0,3,13,2,1,34,0.774,0.212,False,,,,,,,,,4.5229,exact,,,,,,,,,,,,
CHEMBL4516683,CCC(=O)N(c1ccccc1)C1CCN(CC(F)c2ccc(F)cc2)CC1,ZAQBCQUSUXCHKR-UHFFFAOYSA-N,c1ccc(CCN2CCC(Nc3ccccc3)CC2)cc1,C1CCC(CCC2CCC(CC3CCCCC3)CC2)CC1,372.46,4.74,23.6,0,2,6,3,2,27,0.409,0.731,False,7.1964500000000005,exact,,,,,,,,,,,,,,,,,,,,
PUBCHEM:136043799,CCCc1noc(-c2cc3c(CCN(C)C)cccc3[nH]2)n1,ZAVZBIPECTVAJE-UHFFFAOYSA-N,c1ccc2[nH]c(-c3ncno3)cc2c1,C1CCC(C2CC3CCCCC3C2)C1,298.39,3.27,58.0,1,4,6,3,3,22,0.412,0.759,False,,,,,,,,,,,,,,,,,6.0,exact,,,,
BDBM:64851,O=C(O)C1C2CCC(O2)C1C(=O)NC1CCCCC1,ZAWJFWINTRTJRS-UHFFFAOYSA-N,O=C(NC1CCCCC1)C1CC2CCC1O2,CC(CC1CCCCC1)C1CC2CCC1C2,267.32,1.31,75.6,2,3,3,3,0,19,0.857,0.808,False,5.4322,exact,,,,,,,,,,,,,,,,,,,,
CHEMBL129300,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2cccc(C(C)=O)c2)cc1,ZBAGZGHBYQNLID-UHFFFAOYSA-N,c1ccc(C(=C2CCNCC2)c2ccccc2)cc1,C1CCC(C(C2CCCCC2)C2CCCCC2)CC1,390.53,4.56,49.4,1,3,6,3,2,29,0.36,0.736,False,5.4828,exact,5.0,exact,,,7.9747,exact,,,,,,,,,,,9.0655,exact,,
CHEMBL67545,C=CCN1[C@@H]2CC[C@H]1CC(N(c1ccccc1)c1ccc(C(=O)N(CC)CC)cc1)C2,ZBBYTOZMJTVBRI-IQCGEYIDSA-N,c1ccc(N(c2ccccc2)C2C[C@H]3CC[C@@H](C2)N3)cc1,C1CCC(C(C2CCCCC2)C2CC3CCC(C3)C2)CC1,417.6,5.49,26.8,0,3,8,4,2,31,0.444,0.532,False,,,,,,,7.9208,exact,,,,,,,,,,,,,,
BDBM:50369457,CC(N1C2=NC[C@H](C)N2C[C@@H]1C1CCCCC1)C12CC3CC(CC(C3)C1)C2,ZBDCUQOORJRVEG-PSCGTONESA-N,C1CCC([C@H]2CN3CCN=C3N2CC23CC4CC(CC(C4)C2)C3)CC1,C1CCC(C2CC3CCCC3C2CC23CC4CC(CC(C4)C2)C3)CC1,369.6,4.92,18.8,0,3,3,7,0,27,0.958,0.703,False,,,5.712,exact,,,,,,,,,,,,,,,,,,
PUBCHEM:44348793,CC1CN=C2N1CC(C1CCCCC1)N2C(C)C12CC3CC(CC(C3)C1)C2,ZBDCUQOORJRVEG-UHFFFAOYSA-N,C1CCC(C2CN3CCN=C3N2CC23CC4CC(CC(C4)C2)C3)CC1,C1CCC(C2CC3CCCC3C2CC23CC4CC(CC(C4)C2)C3)CC1,369.6,4.92,18.8,0,3,3,7,0,27,0.958,0.703,False,,,5.712,exact,,,,,,,,,,,,,,,,,,
PUBCHEM:90413103,COc1ccccc1-c1ccnc2[nH]c(C3CCNCC3)cc12,ZBDGSTMYUAPIGW-UHFFFAOYSA-N,c1ccc(-c2ccnc3[nH]c(C4CCNCC4)cc23)cc1,C1CCC(C2CC3CCCC(C4CCCCC4)C3C2)CC1,307.4,3.71,49.9,2,3,3,4,3,23,0.316,0.775,False,,,7.5686,exact,,,,,,,,,,,,,,,7.5686,exact,,
PUBCHEM:127046953,CC1C2Cc3ccc(O)cc3C1(C)CCN2CCC(=O)Nc1cccc2ccccc12,ZBEAXZAFQYRZBS-UHFFFAOYSA-N,O=C(CCN1CCC2CC1Cc1ccccc12)Nc1cccc2ccccc12,CC(CCC1CCC2CC1CC1CCCCC12)CC1CCCC2CCCCC21,414.55,5.1,52.6,2,3,4,5,3,31,0.37,0.625,False,,,,,,,,,,,,,5.0,exact,,,,,,,,
CHEMBL3797228,C[C@H]1[C@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CCC(=O)Nc1cccc2ccccc12,ZBEAXZAFQYRZBS-YJIIWGRFSA-N,O=C(CCN1CCC2C[C@H]1Cc1ccccc12)Nc1cccc2ccccc12,CC(CCC1CCC2CC1CC1CCCCC12)CC1CCCC2CCCCC21,414.55,5.1,52.6,2,3,4,5,3,31,0.37,0.625,False,,,,,,,,,,,,,5.0,exact,,,,,,,,
CHEMBL493982,CCOC(=O)N[C@@H]1CC[C@@H]2[C@H](CC3C(=O)O[C@H](C)[C@H]3[C@H]2/C=C/c2ccc(-c3cccc(F)c3)cn2)C1,ZBGXUVOIWDMMJE-MTJZJIGHSA-N,O=C1OC[C@@H]2C1C[C@@H]1CCCC[C@H]1[C@@H]2/C=C/c1ccc(-c2ccccc2)cn1,CC1CCC2C1CC1CCCCC1C2CCC1CCC(C2CCCCC2)CC1,492.59,5.63,77.5,1,5,5,5,2,36,0.483,0.548,False,,,,,,,,,6.0861,exact,,,,,,,,,,,,
PUBCHEM:10077130,CCOC(=O)NC1CCC2C(C1)CC1C(=O)OC(C)C1C2C=Cc1ccc(-c2cccc(F)c2)cn1,ZBGXUVOIWDMMJE-UHFFFAOYSA-N,O=C1OCC2C1CC1CCCCC1C2C=Cc1ccc(-c2ccccc2)cn1,CC1CCC2C1CC1CCCCC1C2CCC1CCC(C2CCCCC2)CC1,492.59,5.63,77.5,1,5,5,5,2,36,0.483,0.548,False,,,,,,,,,6.0861,exact,,,,,,,,,,,,
PUBCHEM:3926,Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,ZBIAKUMOEKILTF-UHFFFAOYSA-N,O=C(CN1CCN(CCCC(c2ccccc2)c2ccccc2)CC1)Nc1ccccc1,CC(CC1CCCCC1)CC1CCC(CCCC(C2CCCCC2)C2CCCCC2)CC1,491.63,5.75,35.6,1,3,9,4,3,36,0.367,0.414,False,,,,,,,,,4.5229,exact,4.8539,exact,,,5.4089,exact,,,,,,
PUBCHEM:5253,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,ZBMZVLHSJCTVON-UHFFFAOYSA-N,c1ccccc1,C1CCCCC1,272.37,1.09,78.4,3,4,6,1,1,18,0.5,0.724,False,,,,,,,,,4.5229,exact,4.5229,exact,,,5.0,exact,,,,,,
CHEMBL4113162,CCC1O[C@]23CC[C@@]4(C[C@@H]2[C@@](C)(C(C)(C)C)O1)[C@H]1Cc2ccc(O)c5c2[C@@]4(CCN1CC1CC1)[C@H]3O5,ZBOHQLGDDZMWIW-IGPVSXOCSA-N,c1cc2c3c(c1)O[C@H]1[C@@]45CC[C@@]6(C[C@@H]4COCO5)[C@@H](C2)N(CC2CC2)CC[C@]316,C1CC2CC3C(CC4CC4)CCC45C2C(C1)CC4C12CCCCC1CC35CC2,493.69,5.56,51.2,1,5,3,9,1,36,0.806,0.598,False,,,,,8.8539,exact,,,,,,,8.3546,exact,,,,,,,,
PUBCHEM:86711660,CCC1OC23CCC4(CC2C(C)(C(C)(C)C)O1)C1Cc2ccc(O)c5c2C4(CCN1CC1CC1)C3O5,ZBOHQLGDDZMWIW-UHFFFAOYSA-N,c1cc2c3c(c1)OC1C45CCC6(CC4COCO5)C(C2)N(CC2CC2)CCC316,C1CC2CC3C(CC4CC4)CCC45C2C(C1)CC4C12CCCCC1CC35CC2,493.69,5.56,51.2,1,5,3,9,1,36,0.806,0.598,False,,,,,8.8539,exact,,,,,,,8.3546,exact,,,,,,,,
CHEMBL5797143,COC1CN(c2ncc(C)cc2-n2cc(C)cn2)CCC1NC1CCCCC1,ZBPHXELMOKXRFB-UHFFFAOYSA-N,c1cnc(N2CCC(NC3CCCCC3)CC2)c(-n2cccn2)c1,C1CCC(CC2CCC(C3CCCCC3C3CCCC3)CC2)CC1,383.54,3.4,55.2,1,5,5,4,2,28,0.636,0.858,False,,,4.2366,exact,,,,,,,,,,,,,,,,,,
CHEMBL5970292,CCC1(c2cc(NS(=O)(=O)C3CC3)ccc2F)[C@@H]2CN(CCCN3CCC(F)(F)C3)C[C@@H]21,ZBRBYEVHOYFDCG-DETIRCLXSA-N,O=S(=O)(Nc1cccc(C2[C@H]3CN(CCCN4CCCC4)C[C@@H]23)c1)C1CC1,CC(C)(CC1CCCC(C2C3CC(CCCC4CCCC4)CC32)C1)C1CC1,471.59,3.67,52.7,1,4,9,5,1,32,0.739,0.597,False,8.6021,exact,,,,,,,,,,,,,,,,,,,,
PUBCHEM:122552732,CCC1(c2cc(NS(=O)(=O)C3CC3)ccc2F)C2CN(CCCN3CCC(F)(F)C3)CC21,ZBRBYEVHOYFDCG-UHFFFAOYSA-N,O=S(=O)(Nc1cccc(C2C3CN(CCCN4CCCC4)CC32)c1)C1CC1,CC(C)(CC1CCCC(C2C3CC(CCCC4CCCC4)CC32)C1)C1CC1,471.59,3.67,52.6,1,4,9,5,1,32,0.739,0.597,False,8.6021,exact,,,,,,,,,,,,,,,,,,,,
CHEMBL5395529,CN(C)C(CNC(=O)c1cc2ccccc2s1)c1ccc(Br)cc1,ZBUSCVVVXGZOOI-UHFFFAOYSA-N,O=C(NCCc1ccccc1)c1cc2ccccc2s1,CC(CCCC1CCCCC1)C1CC2CCCCC2C1,403.35,4.7,32.3,1,3,5,3,3,24,0.211,0.67,False,,,,,6.8239,exact,,,,,,,,,,,,,,,,
PUBCHEM:5461578,COC(=O)C1=C(C)N(CCCC(=O)O)C(=O)NC1c1ccccc1OS(=O)(=O)c1ccc([N+](=O)[O-])cc1,ZBYDKRSLNBFNGP-UHFFFAOYSA-N,O=C1NC=CC(c2ccccc2OS(=O)(=O)c2ccccc2)N1,CC1CCCC(C2CCCCC2CC(C)(C)C2CCCCC2)C1,533.52,2.74,182.4,2,9,10,3,2,37,0.261,0.199,False,,,,,4.6378,exact,5.086550000000001,exact,,,,,,,,,,,,,,
CHEMBL63732,C=CCN1[C@@H]2CC[C@H]1C/C(=C(\c1ccccc1)c1ccc(C(=O)N(CC)CC)cc1)C2,ZCAJUSLEHCCIDZ-HCUXQVBUSA-N,c1ccc(C(=C2C[C@H]3CC[C@@H](C2)N3)c2ccccc2)cc1,C1CCC(C(C2CCCCC2)C2CC3CCC(C3)C2)CC1,414.59,5.78,23.6,0,2,7,4,2,31,0.393,0.536,False,,,,,,,9.301,exact,,,,,,,,,,,,,,
CHEMBL304989,C=CCN1[C@@H]2CC[C@H]1C/C(=C(/c1ccccc1)c1ccc(C(=O)N(CC)CC)cc1)C2,ZCAJUSLEHCCIDZ-XDGQVVELSA-N,c1ccc(C(=C2C[C@H]3CC[C@@H](C2)N3)c2ccccc2)cc1,C1CCC(C(C2CCCCC2)C2CC3CCC(C3)C2)CC1,414.59,5.78,23.6,0,2,7,4,2,31,0.393,0.536,False,,,,,,,6.752,exact,,,,,,,,,,,,,,
BDBM:50185309,CCCC(=O)N1CC[C@@H](NC(=O)C(N)Cc2c(C)cc(O)cc2C)c2cc(Cc3ccccc3)ccc21,ZCANKGHYCWHDAH-PLYLYKGUSA-N,O=C(CCc1ccccc1)N[C@@H]1CCNc2ccc(Cc3ccccc3)cc21,CC(CCC1CCCCC1)CC1CCCC2CCC(CC3CCCCC3)CC21,499.66,4.86,95.7,3,4,8,4,3,37,0.355,0.412,False,,,,,,,,,,,,,5.9208,upper_bound,,,,,,,,
PUBCHEM:492405,NC(=O)c1nc(F)c[nH]c1=O,ZCGNOVWYSGBHAU-UHFFFAOYSA-N,O=c1cncc[nH]1,CC1CCCCC1,157.1,-0.99,88.8,2,3,1,1,1,11,0.0,0.548,False,,,,,,,,,4.5229,exact,,,,,,,,,,,,
CHEMBL5786144,Cc1noc(-c2c(N3CCC(N[C@@H]4CCCOC4)CC3)nc3c(F)cc(C4CC4)cc3c2C)n1,ZCHPCFYFWDUCPJ-HXUWFJFHSA-N,c1noc(-c2cc3cc(C4CC4)ccc3nc2N2CCC(N[C@@H]3CCCOC3)CC2)n1,C1CCC(CC2CCC(C3CC4CCC(C5CC5)CC4CC3C3CCCC3)CC2)CC1,465.57,4.66,76.3,1,7,5,6,3,34,0.577,0.587,False,6.2596,exact,8.2596,exact,,,,,,,,,,,,,,,,,,
PUBCHEM:137434340,Cc1noc(-c2c(N3CCC(NC4CCCOC4)CC3)nc3c(F)cc(C4CC4)cc3c2C)n1,ZCHPCFYFWDUCPJ-UHFFFAOYSA-N,c1noc(-c2cc3cc(C4CC4)ccc3nc2N2CCC(NC3CCCOC3)CC2)n1,C1CCC(CC2CCC(C3CC4CCC(C5CC5)CC4CC3C3CCCC3)CC2)CC1,465.57,4.66,76.3,1,7,5,6,3,34,0.577,0.587,False,6.1107,exact,8.2596,exact,,,,,,,,,,,,,,,,,,
PUBCHEM:10007,CC(C)(N)Cc1ccc(Cl)cc1,ZCKAMNXUHHNZLN-UHFFFAOYSA-N,c1ccccc1,C1CCCCC1,183.68,2.62,26.0,1,1,2,1,1,12,0.4,0.75,False,,,,,,,,,4.5229,exact,4.5229,exact,,,5.0,exact,,,,,,
PUBCHEM:5743585,CCOC(=O)C=C1SC(N2CCCCC2)C(=O)N1C,ZCKKHYXUQFTBIK-UHFFFAOYSA-N,C=C1NC(=O)C(N2CCCCC2)S1,CC1CC(C)C(C2CCCCC2)C1,284.38,1.41,49.9,0,5,3,2,0,19,0.692,0.579,False,,,,,,,,,4.5229,exact,,,,,,,,,,,,
PUBCHEM:2398303,Oc1ccc(CN2CCc3ccccc3C2)c2cccnc12,ZCKNVVFRDNVGHS-UHFFFAOYSA-N,c1ccc2c(c1)CCN(Cc1cccc3ncccc13)C2,C1CCC2CC(CC3CCCC4CCCCC43)CCC2C1,290.37,3.5,36.4,1,3,2,4,3,22,0.211,0.784,False,,,4.8539,exact,4.4949,exact,4.4949,exact,,,,,,,,,,,4.4949,exact,,
CHEMBL4438550,O=C1N(c2ccccc2)CC2(CCN(CCc3ccccc3)CC2)OC12CC2,ZCMSPFVAMUOJIK-UHFFFAOYSA-N,O=C1N(c2ccccc2)CC2(CCN(CCc3ccccc3)CC2)OC12CC2,CC1C(C2CCCCC2)CC2(CCC(CCC3CCCCC3)CC2)CC12CC2,376.5,3.66,32.8,0,3,4,5,2,28,0.458,0.816,False,,,,,7.9586,exact,,,,,,,,,,,,,,,,
CHEMBL512950,COC1(c2ccccc2)CC2CCC(C1)N2C(c1ccccc1Cl)c1ccccc1Cl,ZCNMZJMGPQGLKK-UHFFFAOYSA-N,c1ccc(C2CC3CCC(C2)N3C(c2ccccc2)c2ccccc2)cc1,C1CCC(C2CC3CCC(C2)C3C(C2CCCCC2)C2CCCCC2)CC1,452.42,7.25,12.5,0,2,5,5,3,31,0.333,0.404,False,,,,,6.2636,exact,,,,,,,,,,,,,,,7.301,exact
PUBCHEM:177648008,COc1ccccc1N1C2CCC1CN(CCCc1ccccc1)C2,ZCPBGXIPKBRPFB-UHFFFAOYSA-N,c1ccc(CCCN2CC3CCC(C2)N3c2ccccc2)cc1,C1CCC(CCCC2CC3CCC(C2)C3C2CCCCC2)CC1,336.48,3.98,15.7,0,3,6,4,2,25,0.455,0.793,False,,,,,6.5912,exact,,,,,,,,,,,,,,,,
PUBCHEM:140800872,Cc1ccc2c(c1)S(=O)(=O)N(C)c1ccccc1C2NCCCCCCOC=O,ZCQFXQISGPMOGY-UHFFFAOYSA-N,O=S1(=O)Nc2ccccc2Cc2ccccc21,CC1(C)CC2CCCCC2CC2CCCCC21,416.54,3.55,75.7,1,5,9,3,2,29,0.409,0.5,False,,,,,5.0,exact,,,,,,,,,,,,,,,,
BDBM:50520466,CCOc1ccc(CN2CCCC2)cc1CNC(=O)C(N)Cc1c(C)cc(O)cc1C,ZCQITOMFELBCHI-UHFFFAOYSA-N,O=C(CCc1ccccc1)NCc1cccc(CN2CCCC2)c1,CC(CCC1CCCCC1)CCC1CCCC(CC2CCCC2)C1,425.57,3.19,87.8,3,5,9,3,2,31,0.48,0.574,False,,,,,6.7747,exact,5.8665,exact,,,,,5.2218,upper_bound,,,,,,,,
CHEMBL219599,Cc1ccccc1CN1CCN2C[C@H](C)[C@](C)(c3cccc(O)c3)C[C@@H]2C1,ZCUDFWDJTWPFDX-BPUDTRNYSA-N,c1ccc(CN2CCN3CCC(c4ccccc4)C[C@@H]3C2)cc1,C1CCC(CC2CCC3CCC(C4CCCCC4)CC3C2)CC1,364.53,4.18,26.7,1,3,3,4,2,27,0.5,0.885,False,8.7447,exact,7.8239,exact,,,,,,,,,,,,,,,7.2076,exact,,
PUBCHEM:3827,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,ZCVMWBYGMWKGHF-UHFFFAOYSA-N,O=C1Cc2ccccc2C(=C2CCNCC2)c2ccsc21,CC1CC2CCCCC2C(C2CCCCC2)C2CCCC12,309.43,4.01,20.3,0,3,0,4,2,22,0.316,0.733,False,,,,,,,,,4.5229,exact,4.5229,exact,,,5.269,exact,,,,,,
PUBCHEM:9619214,Cc1cc(NN=Cc2ccccc2[N+](=O)[O-])nc(-n2nc(C)cc2C)n1,ZCVXYSHXJFVMBL-UHFFFAOYSA-N,C(=NNc1ccnc(-n2cccn2)n1)c1ccccc1,C1CCC(CCCC2CCCC(C3CCCC3)C2)CC1,351.37,2.94,111.1,1,7,5,3,3,26,0.176,0.43,False,,,4.7248,exact,,,,,,,,,,,,,,,,,,
CHEMBL3195226,Cc1cc(N/N=C/c2ccccc2[N+](=O)[O-])nc(-n2nc(C)cc2C)n1,ZCVXYSHXJFVMBL-VCHYOVAHSA-N,C(=N\Nc1ccnc(-n2cccn2)n1)/c1ccccc1,C1CCC(CCCC2CCCC(C3CCCC3)C2)CC1,351.37,2.94,111.1,1,7,5,3,3,26,0.176,0.43,False,,,4.9547,exact,,,,,,,,,,,,,,,,,,
CHEMBL1426979,COc1ccc2c(Cl)c(-c3nnc(SCC(=O)c4ccccc4)n3C)sc2c1,ZDEZOWAOZLLYOL-UHFFFAOYSA-N,O=C(CSc1nnc(-c2cc3ccccc3s2)[nH]1)c1ccccc1,CC(CCC1CCC(C2CC3CCCCC3C2)C1)C1CCCCC1,429.95,5.33,57.0,0,6,6,4,4,28,0.15,0.306,False,,,,,5.507,exact,5.3015,exact,,,,,,,,,,,,,,
PUBCHEM:16960,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,ZDIGNSYAACHWNL-UHFFFAOYSA-N,c1ccc(Cc2ccccn2)cc1,C1CCC(CC2CCCCC2)CC1,319.25,3.93,16.1,0,2,5,2,2,19,0.312,0.83,False,,,,,,,,,4.5229,exact,4.5229,exact,,,4.699,exact,,,,,,
PUBCHEM:68867,CCOc1cc(N)c([N+](=O)[O-])cc1C(=O)NC1CCN(CC2CC=CCC2)CC1,ZDLBNXXKDMLZMF-UHFFFAOYSA-N,O=C(NC1CCN(CC2CC=CCC2)CC1)c1ccccc1,CC(CC1CCC(CC2CCCCC2)CC1)C1CCCCC1,402.5,3.13,110.7,2,6,7,3,1,29,0.571,0.314,False,,,,,,,,,4.5229,exact,4.5229,exact,,,5.041,exact,,,,,,
PUBCHEM:165405067,CN(C)C(CNC(=O)CC(c1ccc(Cl)cn1)C1(C(F)(F)F)CC1)Cc1ccc(C(N)=O)cc1Cl,ZDNFIMXZZPGTEP-UHFFFAOYSA-N,O=C(CC(c1ccccn1)C1CC1)NCCCc1ccccc1,CC(CCCCC1CCCCC1)CC(C1CCCCC1)C1CC1,531.41,4.59,88.3,2,4,10,3,2,35,0.458,0.47,False,5.5229,exact,5.5229,exact,,,,,,,,,,,,,,,,,,
